/vout X,/vout Y,/dac_out X,/dac_out Y,/I5/PM0/D X,/I5/PM0/D Y,/I5/vbody X,/I5/vbody Y
6.502001750002922e-06,1.000126595746183,6.502001750002922e-06,0,6.502001750002922e-06,2.078359492745832e-11,6.502001750002922e-06,1.177038859826144
6.502003750006261e-06,1.000126595725928,6.502003750006261e-06,0,6.502003750006261e-06,2.078357994318852e-11,6.502003750006261e-06,1.177038652626446
6.50200775001294e-06,1.000126595685277,6.50200775001294e-06,0,6.50200775001294e-06,2.078353631878358e-11,6.50200775001294e-06,1.177038238227571
6.502015750026298e-06,1.00012659560418,6.502015750026298e-06,0,6.502015750026298e-06,2.078346851276791e-11,6.502015750026298e-06,1.177037409432233
6.502031750053014e-06,1.000126595442087,6.502031750053014e-06,0,6.502031750053014e-06,2.078331443160581e-11,6.502031750053014e-06,1.177035751850924
6.502063750106446e-06,1.000126595117824,6.502063750106446e-06,0,6.502063750106446e-06,2.078300738990244e-11,6.502063750106446e-06,1.177032436725566
6.502127750213309e-06,1.000126594469355,6.502127750213309e-06,0,6.502127750213309e-06,2.078239586483818e-11,6.502127750213309e-06,1.177025806624035
6.502255750427036e-06,1.000126593172448,6.502255750427036e-06,0,6.502255750427036e-06,2.078117196417697e-11,6.502255750427036e-06,1.177012547017629
6.502500500000833e-06,1.000126590692846,6.502500500000833e-06,0,6.502500500000833e-06,2.07788323185777e-11,6.502500500000833e-06,1.176987195501036
6.502750375000625e-06,1.00012658816161,6.502750375000625e-06,0,6.502750375000625e-06,2.077644415710654e-11,6.502750375000625e-06,1.176961316085152
6.503000250000417e-06,1.000126585630662,6.503000250000417e-06,0,6.503000250000417e-06,2.077405649760185e-11,6.503000250000417e-06,1.176935439699534
6.5035e-06,1.000126580570317,6.5035e-06,0,6.5035e-06,2.076920661699408e-11,6.5035e-06,1.176883702072621
6.504499499999168e-06,1.000126570452186,6.504499499999168e-06,0,6.504499499999168e-06,2.075974227754959e-11,6.504499499999168e-06,1.176780255877675
6.506498499997502e-06,1.000126550229354,6.506498499997502e-06,0,6.506498499997502e-06,2.0740684066912e-11,6.506498499997502e-06,1.176573502821335
6.510496499994172e-06,1.000126509838788,6.510496499994172e-06,0,6.510496499994172e-06,2.0702664425175e-11,6.510496499994172e-06,1.176160571334944
6.51849249998751e-06,1.000126429278462,6.51849249998751e-06,0,6.51849249998751e-06,2.062701085773708e-11,6.51849249998751e-06,1.17533701123123
6.534484499974187e-06,1.000126269034253,6.534484499974187e-06,0,6.534484499974187e-06,2.047722810778591e-11,6.534484499974187e-06,1.173699031149396
6.55e-06,1.000126114670652,6.55e-06,0,6.55e-06,2.033379752349053e-11,6.55e-06,1.172121387501712
6.550500250000417e-06,1.000126109712475,6.550500250000417e-06,0,6.550500250000417e-06,2.032910094209143e-11,6.550500250000417e-06,1.172070715933705
6.551e-06,1.000126104759838,6.551e-06,0,6.551e-06,2.032458802313377e-11,6.551e-06,1.172020102771073
6.551000250000417e-06,1.000126104757384,6.551000250000417e-06,0,6.551000250000417e-06,2.032459849727502e-11,6.551000250000417e-06,1.172020077453741
6.551000750001252e-06,1.000126104752368,6.551000750001252e-06,0,6.551000750001252e-06,2.032456419530357e-11,6.551000750001252e-06,1.172020026819049
6.551001750002922e-06,1.000126104742356,6.551001750002922e-06,0,6.551001750002922e-06,2.03245601436399e-11,6.551001750002922e-06,1.172019925549699
6.551003750006261e-06,1.000126104722522,6.551003750006261e-06,0,6.551003750006261e-06,2.032456126271423e-11,6.551003750006261e-06,1.172019723011205
6.55100775001294e-06,1.000126104682889,6.55100775001294e-06,0,6.55100775001294e-06,2.032451753069076e-11,6.55100775001294e-06,1.172019317934792
6.551015750026298e-06,1.000126104603673,6.551015750026298e-06,0,6.551015750026298e-06,2.032444462883407e-11,6.551015750026298e-06,1.172018507784216
6.551031750053014e-06,1.000126104445189,6.551031750053014e-06,0,6.551031750053014e-06,2.032429677191193e-11,6.551031750053014e-06,1.172016887491968
6.551063750106446e-06,1.000126104128114,6.551063750106446e-06,0,6.551063750106446e-06,2.032400276885904e-11,6.551063750106446e-06,1.172013646943181
6.551127750213309e-06,1.000126103493931,6.551127750213309e-06,0,6.551127750213309e-06,2.032341558118542e-11,6.551127750213309e-06,1.17200716598868
6.551255750427036e-06,1.00012610222563,6.551255750427036e-06,0,6.551255750427036e-06,2.032224110197035e-11,6.551255750427036e-06,1.171994204652022
6.551500500000833e-06,1.000126099800724,6.551500500000833e-06,0,6.551500500000833e-06,2.031999567760137e-11,6.551500500000833e-06,1.171969423367513
6.551750375000625e-06,1.000126097325308,6.551750375000625e-06,0,6.551750375000625e-06,2.031770367666454e-11,6.551750375000625e-06,1.171944126002849
6.552000250000417e-06,1.000126094850174,6.552000250000417e-06,0,6.552000250000417e-06,2.031541216341423e-11,6.552000250000417e-06,1.17191883154484
6.5525e-06,1.000126089901387,6.5525e-06,0,6.5525e-06,2.031075714689796e-11,6.5525e-06,1.171868257155378
6.553499499999168e-06,1.00012608000627,6.553499499999168e-06,0,6.553499499999168e-06,2.030167403227124e-11,6.553499499999168e-06,1.171767136250804
6.555498499997502e-06,1.000126060228929,6.555498499997502e-06,0,6.555498499997502e-06,2.028338227760932e-11,6.555498499997502e-06,1.171565028097935
6.559496499994172e-06,1.000126020727134,6.559496499994172e-06,0,6.559496499994172e-06,2.024688954878002e-11,6.559496499994172e-06,1.171161363032133
6.56749249998751e-06,1.000125941935514,6.56749249998751e-06,0,6.56749249998751e-06,2.017426605303847e-11,6.56749249998751e-06,1.170356242270133
6.583484499974187e-06,1.000125785193815,6.583484499974187e-06,0,6.583484499974187e-06,2.003044984223995e-11,6.583484499974187e-06,1.168754771542031
6.601e-06,1.000125614793837,6.601e-06,0,6.601e-06,1.987506522793283e-11,6.601e-06,1.167014009026445
6.601500250000417e-06,1.000125609947363,6.601500250000417e-06,0,6.601500250000417e-06,1.987055564279454e-11,6.601500250000417e-06,1.16696450148291
6.602e-06,1.000125605106292,6.602e-06,0,6.602e-06,1.986622791419799e-11,6.602e-06,1.166915050859446
6.602000250000417e-06,1.00012560510383,6.602000250000417e-06,0,6.602000250000417e-06,1.986620350648778e-11,6.602000250000417e-06,1.166915026123571
6.602000750001252e-06,1.000125605099031,6.602000750001252e-06,0,6.602000750001252e-06,1.986623343483777e-11,6.602000750001252e-06,1.166914976651879
6.602001750002922e-06,1.000125605089228,6.602001750002922e-06,0,6.602001750002922e-06,1.986617770972966e-11,6.602001750002922e-06,1.166914877708445
6.602003750006261e-06,1.000125605069856,6.602003750006261e-06,0,6.602003750006261e-06,1.986620581485202e-11,6.602003750006261e-06,1.166914679821793
6.60200775001294e-06,1.000125605031171,6.60200775001294e-06,0,6.60200775001294e-06,1.986616279688104e-11,6.60200775001294e-06,1.166914284049047
6.602015750026298e-06,1.000125604953677,6.602015750026298e-06,0,6.602015750026298e-06,1.986608755298555e-11,6.602015750026298e-06,1.166913492505648
6.602031750053014e-06,1.000125604798761,6.602031750053014e-06,0,6.602031750053014e-06,1.98659493086316e-11,6.602031750053014e-06,1.166911909427435
6.602063750106446e-06,1.00012560448879,6.602063750106446e-06,0,6.602063750106446e-06,1.986566632995411e-11,6.602063750106446e-06,1.166908743305235
6.602127750213309e-06,1.000125603868911,6.602127750213309e-06,0,6.602127750213309e-06,1.986510364658115e-11,6.602127750213309e-06,1.166902411198004
6.602255750427036e-06,1.000125602629182,6.602255750427036e-06,0,6.602255750427036e-06,1.986397710278164e-11,6.602255750427036e-06,1.166889747532117
6.602500500000833e-06,1.000125600258879,6.602500500000833e-06,0,6.602500500000833e-06,1.986182360506885e-11,6.602500500000833e-06,1.166865535336614
6.602750375000625e-06,1.000125597839201,6.602750375000625e-06,0,6.602750375000625e-06,1.985962545088359e-11,6.602750375000625e-06,1.166840818859189
6.603000250000417e-06,1.000125595419802,6.603000250000417e-06,0,6.603000250000417e-06,1.985742774908627e-11,6.603000250000417e-06,1.166816105167862
6.6035e-06,1.000125590582423,6.6035e-06,0,6.6035e-06,1.985296287873194e-11,6.6035e-06,1.166766691709284
6.604499499999168e-06,1.000125580910017,6.604499499999168e-06,0,6.604499499999168e-06,1.984425173897074e-11,6.604499499999168e-06,1.166667891511208
6.606498499997502e-06,1.000125561577575,6.606498499997502e-06,0,6.606498499997502e-06,1.982670787999634e-11,6.606498499997502e-06,1.166470419234227
6.610496499994172e-06,1.000125522963423,6.610496499994172e-06,0,6.610496499994172e-06,1.979170517752192e-11,6.610496499994172e-06,1.166076003110011
6.61849249998751e-06,1.000125445938463,6.61849249998751e-06,0,6.61849249998751e-06,1.972203890226659e-11,6.61849249998751e-06,1.165289289025538
6.634484499974187e-06,1.000125292696013,6.634484499974187e-06,0,6.634484499974187e-06,1.958404712223427e-11,6.634484499974187e-06,1.163724271308121
6.65e-06,1.000125145038971,6.65e-06,0,6.65e-06,1.945182922663276e-11,6.65e-06,1.162216500388441
6.650500250000417e-06,1.000125140295552,6.650500250000417e-06,0,6.650500250000417e-06,1.944749874271227e-11,6.650500250000417e-06,1.162168066195219
6.651e-06,1.000125135557417,6.651e-06,0,6.651e-06,1.944333792936684e-11,6.651e-06,1.162119687559242
6.651000250000417e-06,1.00012513555513,6.651000250000417e-06,0,6.651000250000417e-06,1.944338123211218e-11,6.651000250000417e-06,1.162119663359603
6.651000750001252e-06,1.000125135550453,6.651000750001252e-06,0,6.651000750001252e-06,1.944334840905515e-11,6.651000750001252e-06,1.1621196149603
6.651001750002922e-06,1.000125135540962,6.651001750002922e-06,0,6.651001750002922e-06,1.944330883908319e-11,6.651001750002922e-06,1.162119518161665
6.651003750006261e-06,1.000125135521953,6.651003750006261e-06,0,6.651003750006261e-06,1.944330186312101e-11,6.651003750006261e-06,1.162119324564507
6.65100775001294e-06,1.000125135484004,6.65100775001294e-06,0,6.65100775001294e-06,1.944327324397415e-11,6.65100775001294e-06,1.162118937370723
6.651015750026298e-06,1.000125135408152,6.651015750026298e-06,0,6.651015750026298e-06,1.944320501203966e-11,6.651015750026298e-06,1.162118162985234
6.651031750053014e-06,1.000125135256409,6.651031750053014e-06,0,6.651031750053014e-06,1.944306839189237e-11,6.651031750053014e-06,1.162116614222487
6.651063750106446e-06,1.000125134953068,6.651063750106446e-06,0,6.651063750106446e-06,1.944279883915304e-11,6.651063750106446e-06,1.162113516730001
6.651127750213309e-06,1.000125134346355,6.651127750213309e-06,0,6.651127750213309e-06,1.944225677105973e-11,6.651127750213309e-06,1.162107321876808
6.651255750427036e-06,1.000125133132971,6.651255750427036e-06,0,6.651255750427036e-06,1.944117377493545e-11,6.651255750427036e-06,1.162094932697596
6.651500500000833e-06,1.000125130813061,6.651500500000833e-06,0,6.651500500000833e-06,1.943910318123652e-11,6.651500500000833e-06,1.162071245269433
6.651750375000625e-06,1.000125128444826,6.651750375000625e-06,0,6.651750375000625e-06,1.943698961159772e-11,6.651750375000625e-06,1.162047064441217
6.652000250000417e-06,1.000125126076846,6.652000250000417e-06,0,6.652000250000417e-06,1.943487645851557e-11,6.652000250000417e-06,1.162022886290466
6.6525e-06,1.000125121342262,6.6525e-06,0,6.6525e-06,1.943058302801458e-11,6.6525e-06,1.161974543370135
6.653499499999168e-06,1.000125111875356,6.653499499999168e-06,0,6.653499499999168e-06,1.942220723621772e-11,6.653499499999168e-06,1.161877883207492
6.655498499997502e-06,1.000125092953435,6.655498499997502e-06,0,6.655498499997502e-06,1.940533765339971e-11,6.655498499997502e-06,1.161684686011572
6.659496499994172e-06,1.000125055158384,6.659496499994172e-06,0,6.659496499994172e-06,1.93716783825395e-11,6.659496499994172e-06,1.161298799492956
6.66749249998751e-06,1.000124979763852,6.66749249998751e-06,0,6.66749249998751e-06,1.930467866351907e-11,6.66749249998751e-06,1.160529062417382
6.683484499974187e-06,1.000124829751529,6.683484499974187e-06,0,6.683484499974187e-06,1.917193990920567e-11,6.683484499974187e-06,1.158997673883823
6.701e-06,1.000124666624486,6.701e-06,0,6.701e-06,1.902843521346779e-11,6.701e-06,1.157332639090945
6.701500250000417e-06,1.000124661984183,6.701500250000417e-06,0,6.701500250000417e-06,1.902426940967453e-11,6.701500250000417e-06,1.157285278108608
6.702e-06,1.000124657349035,6.702e-06,0,6.702e-06,1.902027176714335e-11,6.702e-06,1.157237971327462
6.702000250000417e-06,1.000124657346701,6.702000250000417e-06,0,6.702000250000417e-06,1.902026142786255e-11,6.702000250000417e-06,1.157237947663913
6.702000750001252e-06,1.000124657342036,6.702000750001252e-06,0,6.702000750001252e-06,1.902025803904183e-11,6.702000750001252e-06,1.157237900336824
6.702001750002922e-06,1.000124657332766,6.702001750002922e-06,0,6.702001750002922e-06,1.902026368797497e-11,6.702001750002922e-06,1.157237805682694
6.702003750006261e-06,1.00012465731427,6.702003750006261e-06,0,6.702003750006261e-06,1.902024673022867e-11,6.702003750006261e-06,1.157237616374571
6.70200775001294e-06,1.000124657277178,6.70200775001294e-06,0,6.70200775001294e-06,1.902020649248202e-11,6.70200775001294e-06,1.157237237758775
6.702015750026298e-06,1.000124657202958,6.702015750026298e-06,0,6.702015750026298e-06,1.902014282720441e-11,6.702015750026298e-06,1.157236480529142
6.702031750053014e-06,1.000124657054565,6.702031750053014e-06,0,6.702031750053014e-06,1.902001375218424e-11,6.702031750053014e-06,1.157234966077806
6.702063750106446e-06,1.000124656757804,6.702063750106446e-06,0,6.702063750106446e-06,1.901975343267825e-11,6.702063750106446e-06,1.157231937206783
6.702127750213309e-06,1.000124656164281,6.702127750213309e-06,0,6.702127750213309e-06,1.901923299397955e-11,6.702127750213309e-06,1.157225879591303
6.702255750427036e-06,1.000124654977281,6.702255750427036e-06,0,6.702255750427036e-06,1.901819233242977e-11,6.702255750427036e-06,1.157213764866618
6.702500500000833e-06,1.00012465270778,6.702500500000833e-06,0,6.702500500000833e-06,1.901620271141469e-11,6.702500500000833e-06,1.157190602146152
6.702750375000625e-06,1.000124650391004,6.702750375000625e-06,0,6.702750375000625e-06,1.901417184701569e-11,6.702750375000625e-06,1.157166956908723
6.703000250000417e-06,1.000124648074477,6.703000250000417e-06,0,6.703000250000417e-06,1.901214136237468e-11,6.703000250000417e-06,1.157143314242618
6.7035e-06,1.00012464344274,6.7035e-06,0,6.7035e-06,1.900801550740245e-11,6.7035e-06,1.157096041761127
6.704499499999168e-06,1.00012463418144,6.704499499999168e-06,0,6.704499499999168e-06,1.899996750700447e-11,6.704499499999168e-06,1.157001521458955
6.706498499997502e-06,1.000124615670265,6.706498499997502e-06,0,6.706498499997502e-06,1.898375703939393e-11,6.706498499997502e-06,1.156812599108436
6.710496499994172e-06,1.000124578694804,6.710496499994172e-06,0,6.710496499994172e-06,1.895141105184386e-11,6.710496499994172e-06,1.156435242193999
6.71849249998751e-06,1.000124504931852,6.71849249998751e-06,0,6.71849249998751e-06,1.888701828672364e-11,6.71849249998751e-06,1.155682483996843
6.734484499974187e-06,1.000124358152637,6.734484499974187e-06,0,6.734484499974187e-06,1.875941604719586e-11,6.734484499974187e-06,1.154184735733384
6.75e-06,1.000124216689937,6.75e-06,0,6.75e-06,1.863708320342199e-11,6.75e-06,1.152741423541432
6.750500250000417e-06,1.000124212144941,6.750500250000417e-06,0,6.750500250000417e-06,1.863307548321209e-11,6.750500250000417e-06,1.152695054009687
6.750999999999999e-06,1.000124207604986,6.750999999999999e-06,0,6.750999999999999e-06,1.862922514087504e-11,6.750999999999999e-06,1.152648737432421
6.751000250000417e-06,1.000124207602766,6.751000250000417e-06,0,6.751000250000417e-06,1.862925097365692e-11,6.751000250000417e-06,1.152648714264183
6.751000750001252e-06,1.000124207598186,6.751000750001252e-06,0,6.751000750001252e-06,1.862920848690692e-11,6.751000750001252e-06,1.152648667927663
6.751001750002921e-06,1.000124207589104,6.751001750002921e-06,0,6.751001750002921e-06,1.862921878311477e-11,6.751001750002921e-06,1.152648575254677
6.751003750006261e-06,1.000124207570914,6.751003750006261e-06,0,6.751003750006261e-06,1.862919313111845e-11,6.751003750006261e-06,1.152648389908808
6.75100775001294e-06,1.000124207534556,6.75100775001294e-06,0,6.75100775001294e-06,1.862916412950329e-11,6.75100775001294e-06,1.15264801921755
6.751015750026298e-06,1.000124207461872,6.751015750026298e-06,0,6.751015750026298e-06,1.862910178946415e-11,6.751015750026298e-06,1.152647277836949
6.751031750053014e-06,1.00012420731656,6.751031750053014e-06,0,6.751031750053014e-06,1.862897689000381e-11,6.751031750053014e-06,1.152645795083381
6.751063750106445e-06,1.000124207025893,6.751063750106445e-06,0,6.751063750106445e-06,1.862872573731039e-11,6.751063750106445e-06,1.152642829606682
6.751127750213309e-06,1.000124206444556,6.751127750213309e-06,0,6.751127750213309e-06,1.862822458038523e-11,6.751127750213309e-06,1.152636898775131
6.751255750427036e-06,1.000124205281928,6.751255750427036e-06,0,6.751255750427036e-06,1.862722218565987e-11,6.751255750427036e-06,1.152625037599439
6.751500500000833e-06,1.000124203059038,6.751500500000833e-06,0,6.751500500000833e-06,1.86253057317622e-11,6.751500500000833e-06,1.152602359620704
6.751750375000625e-06,1.000124200789831,6.751750375000625e-06,0,6.751750375000625e-06,1.862334951122397e-11,6.751750375000625e-06,1.152579209181384
6.752000250000416e-06,1.000124198520866,6.752000250000416e-06,0,6.752000250000416e-06,1.862139367026332e-11,6.752000250000416e-06,1.152556061217586
6.7525e-06,1.000124193984195,6.7525e-06,0,6.7525e-06,1.861741913096097e-11,6.7525e-06,1.152509777661937
6.753499499999167e-06,1.00012418491296,6.753499499999167e-06,0,6.753499499999167e-06,1.860966710484407e-11,6.753499499999167e-06,1.152417234293319
6.755498499997502e-06,1.000124166781492,6.755498499997502e-06,0,6.755498499997502e-06,1.859405178827144e-11,6.755498499997502e-06,1.152232261409194
6.759496499994171e-06,1.000124130563728,6.759496499994171e-06,0,6.759496499994171e-06,1.856289168748711e-11,6.759496499994171e-06,1.151862785296537
6.76749249998751e-06,1.000124058309298,6.76749249998751e-06,0,6.76749249998751e-06,1.85008531623795e-11,6.76749249998751e-06,1.151125716188732
6.783484499974187e-06,1.000123914519992,6.783484499974187e-06,0,6.783484499974187e-06,1.837789018375376e-11,6.783484499974187e-06,1.149659059468226
6.801e-06,1.000123758122715,6.801e-06,0,6.801e-06,1.824487429373899e-11,6.801e-06,1.148064013910181
6.801500250000417e-06,1.000123753673252,6.801500250000417e-06,0,6.801500250000417e-06,1.824101201227041e-11,6.801500250000417e-06,1.148018637512389
6.801999999999999e-06,1.000123749228712,6.801999999999999e-06,0,6.801999999999999e-06,1.823730585107848e-11,6.801999999999999e-06,1.147973312826192
6.802000250000417e-06,1.00012374922643,6.802000250000417e-06,0,6.802000250000417e-06,1.823727164001841e-11,6.802000250000417e-06,1.147973290154044
6.802000750001252e-06,1.000123749222009,6.802000750001252e-06,0,6.802000750001252e-06,1.823730716401432e-11,6.802000750001252e-06,1.147973244809811
6.802001750002921e-06,1.000123749213181,6.802001750002921e-06,0,6.802001750002921e-06,1.823730265000488e-11,6.802001750002921e-06,1.147973154121374
6.802003750006261e-06,1.000123749195458,6.802003750006261e-06,0,6.802003750006261e-06,1.823727855287373e-11,6.802003750006261e-06,1.147972972744586
6.80200775001294e-06,1.000123749159909,6.80200775001294e-06,0,6.80200775001294e-06,1.823724585253799e-11,6.80200775001294e-06,1.147972609991419
6.802015750026298e-06,1.000123749088646,6.802015750026298e-06,0,6.802015750026298e-06,1.823718335549518e-11,6.802015750026298e-06,1.147971884486849
6.802031750053014e-06,1.000123748946355,6.802031750053014e-06,0,6.802031750053014e-06,1.823706766733671e-11,6.802031750053014e-06,1.147970433485133
6.802063750106445e-06,1.000123748661808,6.802063750106445e-06,0,6.802063750106445e-06,1.823682532194104e-11,6.802063750106445e-06,1.147967531511028
6.802127750213309e-06,1.00012374809269,6.802127750213309e-06,0,6.802127750213309e-06,1.82363426506797e-11,6.802127750213309e-06,1.147961727680037
6.802255750427036e-06,1.000123746954476,6.802255750427036e-06,0,6.802255750427036e-06,1.823537769770626e-11,6.802255750427036e-06,1.147950120486998
6.802500500000833e-06,1.000123744778296,6.802500500000833e-06,0,6.802500500000833e-06,1.82335328981721e-11,6.802500500000833e-06,1.147927928080708
6.802750375000625e-06,1.000123742556764,6.802750375000625e-06,0,6.802750375000625e-06,1.823164973551342e-11,6.802750375000625e-06,1.147905273289653
6.803000250000417e-06,1.000123740335462,6.803000250000417e-06,0,6.803000250000417e-06,1.822976693871159e-11,6.803000250000417e-06,1.147882620880389
6.8035e-06,1.000123735894089,6.8035e-06,0,6.8035e-06,1.822594052319958e-11,6.8035e-06,1.147837327965376
6.804499499999167e-06,1.000123727013356,6.804499499999167e-06,0,6.804499499999167e-06,1.821847816558527e-11,6.804499499999167e-06,1.147746764979706
6.806498499997502e-06,1.000123709262489,6.806498499997502e-06,0,6.806498499997502e-06,1.820344536719893e-11,6.806498499997502e-06,1.14756574855569
6.810496499994171e-06,1.000123673804244,6.810496499994171e-06,0,6.810496499994171e-06,1.817344600706359e-11,6.810496499994171e-06,1.147204167622835
6.81849249998751e-06,1.000123603062132,6.81849249998751e-06,0,6.81849249998751e-06,1.811371193545885e-11,6.81849249998751e-06,1.146482817918659
6.834484499974187e-06,1.000123462270894,6.834484499974187e-06,0,6.834484499974187e-06,1.799529059786647e-11,6.834484499974187e-06,1.145047319499575
6.85e-06,1.000123326550293,6.85e-06,0,6.85e-06,1.78816958903198e-11,6.85e-06,1.143663690161072
6.850500250000416e-06,1.000123322189286,6.850500250000416e-06,0,6.850500250000416e-06,1.787797348751349e-11,6.850500250000416e-06,1.143619232896956
6.850999999999999e-06,1.000123317833099,6.850999999999999e-06,0,6.850999999999999e-06,1.787439761357729e-11,6.850999999999999e-06,1.143574826199655
6.851000250000417e-06,1.000123317830898,6.851000250000417e-06,0,6.851000250000417e-06,1.78743837866e-11,6.851000250000417e-06,1.143574803986689
6.851000750001252e-06,1.000123317826586,6.851000750001252e-06,0,6.851000750001252e-06,1.787440476593453e-11,6.851000750001252e-06,1.1435747595608
6.851001750002921e-06,1.000123317817943,6.851001750002921e-06,0,6.851001750002921e-06,1.787439293073749e-11,6.851001750002921e-06,1.143574670709038
6.851003750006261e-06,1.000123317800532,6.851003750006261e-06,0,6.851003750006261e-06,1.787436598732463e-11,6.851003750006261e-06,1.143574493005571
6.85100775001294e-06,1.000123317765684,6.85100775001294e-06,0,6.85100775001294e-06,1.787434127739578e-11,6.85100775001294e-06,1.143574137599062
6.851015750026298e-06,1.000123317695871,6.851015750026298e-06,0,6.851015750026298e-06,1.787428050052011e-11,6.851015750026298e-06,1.14357342678776
6.851031750053014e-06,1.000123317556344,6.851031750053014e-06,0,6.851031750053014e-06,1.78741665272897e-11,6.851031750053014e-06,1.143572005172274
6.851063750106445e-06,1.000123317277441,6.851063750106445e-06,0,6.851063750106445e-06,1.787393416926776e-11,6.851063750106445e-06,1.143569161969638
6.851127750213309e-06,1.000123316719641,6.851127750213309e-06,0,6.851127750213309e-06,1.78734682553e-11,6.851127750213309e-06,1.14356347567742
6.851255750427036e-06,1.000123315604069,6.851255750427036e-06,0,6.851255750427036e-06,1.787253715678866e-11,6.851255750427036e-06,1.143552103545233
6.851500500000833e-06,1.000123313471147,6.851500500000833e-06,0,6.851500500000833e-06,1.787075702460854e-11,6.851500500000833e-06,1.143530360537547
6.851750375000625e-06,1.000123311293766,6.851750375000625e-06,0,6.851750375000625e-06,1.786893990738092e-11,6.851750375000625e-06,1.143508164472339
6.852000250000416e-06,1.000123309116614,6.852000250000416e-06,0,6.852000250000416e-06,1.786712314797167e-11,6.852000250000416e-06,1.143485970704228
6.8525e-06,1.000123304763483,6.8525e-06,0,6.8525e-06,1.786343060565399e-11,6.8525e-06,1.143441594648259
6.853499499999167e-06,1.000123296059171,6.853499499999167e-06,0,6.853499499999167e-06,1.785623005958377e-11,6.853499499999167e-06,1.143352864568971
6.855498499997502e-06,1.000123278660772,6.855498499997502e-06,0,6.855498499997502e-06,1.78417237702778e-11,6.855498499997502e-06,1.143175510067057
6.859496499994171e-06,1.000123243905947,6.859496499994171e-06,0,6.859496499994171e-06,1.78127735723115e-11,6.859496499994171e-06,1.142821236948067
6.86749249998751e-06,1.0001231745646,6.86749249998751e-06,0,6.86749249998751e-06,1.775512251139254e-11,6.86749249998751e-06,1.142114438752943
6.883484499974187e-06,1.000123036550876,6.883484499974187e-06,0,6.883484499974187e-06,1.764080666522884e-11,6.883484499974187e-06,1.140707789857775
6.901e-06,1.000122886403225,6.901e-06,0,6.901e-06,1.751707107889739e-11,6.901e-06,1.139177664866366
6.901500250000416e-06,1.000122882131044,6.901500250000416e-06,0,6.901500250000416e-06,1.751347733676527e-11,6.901500250000416e-06,1.139134129950802
6.901999999999999e-06,1.000122877863577,6.901999999999999e-06,0,6.901999999999999e-06,1.751002907332666e-11,6.901999999999999e-06,1.139090644458757
6.902000250000417e-06,1.000122877861451,6.902000250000417e-06,0,6.902000250000417e-06,1.75100320997957e-11,6.902000250000417e-06,1.139090622706582
6.902000750001252e-06,1.000122877857214,6.902000750001252e-06,0,6.902000750001252e-06,1.75100323468548e-11,6.902000750001252e-06,1.139090579202244
6.902001750002921e-06,1.000122877848725,6.902001750002921e-06,0,6.902001750002921e-06,1.751002227918182e-11,6.902001750002921e-06,1.139090492193585
6.902003750006261e-06,1.000122877831656,6.902003750006261e-06,0,6.902003750006261e-06,1.750999919461363e-11,6.902003750006261e-06,1.139090318176333
6.90200775001294e-06,1.000122877797487,6.90200775001294e-06,0,6.90200775001294e-06,1.750997356094397e-11,6.90200775001294e-06,1.139089970142236
6.902015750026298e-06,1.00012287772911,6.902015750026298e-06,0,6.902015750026298e-06,1.750991711399804e-11,6.902015750026298e-06,1.139089274075729
6.902031750053014e-06,1.000122877592505,6.902031750053014e-06,0,6.902031750053014e-06,1.750980721944952e-11,6.902031750053014e-06,1.13908788194959
6.902063750106445e-06,1.000122877319259,6.902063750106445e-06,0,6.902063750106445e-06,1.7509581588788e-11,6.902063750106445e-06,1.139085097724549
6.902127750213309e-06,1.000122876772794,6.902127750213309e-06,0,6.902127750213309e-06,1.750913277114819e-11,6.902127750213309e-06,1.139079529383462
6.902255750427036e-06,1.000122875679944,6.902255750427036e-06,0,6.902255750427036e-06,1.750823490830714e-11,6.902255750427036e-06,1.139068393137224
6.902500500000833e-06,1.000122873590445,6.902500500000833e-06,0,6.902500500000833e-06,1.750651809965052e-11,6.902500500000833e-06,1.139047101107113
6.902750375000625e-06,1.000122871457394,6.902750375000625e-06,0,6.902750375000625e-06,1.750476568413009e-11,6.902750375000625e-06,1.139025365381528
6.903000250000416e-06,1.000122869324572,6.903000250000416e-06,0,6.903000250000416e-06,1.750301359513505e-11,6.903000250000416e-06,1.139003631870114
6.9035e-06,1.00012286506005,6.9035e-06,0,6.9035e-06,1.749945218305552e-11,6.9035e-06,1.138960175913093
6.904499499999167e-06,1.00012285653288,6.904499499999167e-06,0,6.904499499999167e-06,1.749250804081002e-11,6.904499499999167e-06,1.1388732852369
6.906498499997502e-06,1.000122839488414,6.906498499997502e-06,0,6.906498499997502e-06,1.747851742052743e-11,6.906498499997502e-06,1.138699605731542
6.910496499994171e-06,1.000122805439963,6.910496499994171e-06,0,6.910496499994171e-06,1.745059478481888e-11,6.910496499994171e-06,1.138352666909017
6.91849249998751e-06,1.000122737505417,6.91849249998751e-06,0,6.91849249998751e-06,1.739498387955795e-11,6.91849249998751e-06,1.137660474521731
6.934484499974187e-06,1.000122602281766,6.934484499974187e-06,0,6.934484499974187e-06,1.72846891266015e-11,6.934484499974187e-06,1.136282789013278
6.95e-06,1.000122471903147,6.95e-06,0,6.95e-06,1.717883010461827e-11,6.95e-06,1.134954619861648
6.950500250000416e-06,1.000122467713362,6.950500250000416e-06,0,6.950500250000416e-06,1.717536028290291e-11,6.950500250000416e-06,1.134911940103583
